OrganizationId;ReviewId;ReviewerReviewsCount;ReviewDate;ReviewRateStars;ReviewTextOriginal
13;ChZDSUhNMG9nS0VJQ0FnSURTX3N6c0xBEAE;103589;4 tahun lalu;4;Tempat ngopi dan nongkrong santai di dekat alun alun selatan. Terletak di dalam perumahan pojok beteng, tempatnya teduh banyak pohon pohon besar di sekitarnya. menu makanan dan minuman variatif.
13;ChZDSUhNMG9nS0VJQ0FnSURtbXBDa1RREAE;6973572;3 tahun lalu;5;"Sejujurnya saya dilema saat memberi review.
Masalahnya, kalo saya kasih rating bagus, saya khawatir Kedai Kopi ini akan diserbu oleh pengunjung. Sehingga merusak suasana. Tapi...saya harus jujur memberi …"
13;ChdDSUhNMG9nS0VJQ0FnSUQ2N011YjBnRRAB;2633;3 tahun lalu;5;A kind of quiet escaping place. Syahdu. Makanannya enak dan murah juga ? Favorit : Indomie Ayam Geprek + Telur.
13;ChdDSUhNMG9nS0VJQ0FnSUQzdTh6WHZBRRAB;3;3 bulan lalu;5;tempat sangat sejuk, pelayanan nya sangat baik, makanan dan minumannya enak sekali
14;ChZDSUhNMG9nS0VJQ0FnSURqM3V6aUhBEAE;138503;10 bulan lalu;5;Kafe dengan konsep jawa banget di nganigaran. Bangunannya limasan dan furniturenya vintage2 banget. Ini kafe sekaligus studio foto, bisa disewakan untuk berfoto. Buka dari jam 3 sore. Suasananya syahdu disini tidak begitu bising jadi kalo …
14;ChdDSUhNMG9nS0VJQ0FnSURmNGN2UHdnRRAB;250673;2 bulan lalu;5;"Overall Ok....

V-Drip Ok …"
14;ChdDSUhNMG9nS0VJQ0FnSUR5N3JhVHdnRRAB;1883018;3 tahun lalu;5;Nice place, nyaman, enak buat nongkrong dan bersantai. Nuansa jawa klasik. Mendoannya enak, french fries ok. Ada toilet n tempat sholat. Bersih, homie, good place. Harga bersahabat di kantong
14;ChZDSUhNMG9nS0VJQ0FnSURXel91ZFB3EAE;95376;2 tahun lalu;4;"Lokasi mudah dicapai.
Gaya bangunan dengan gebyog dan mebel kayu ukir selaras dengan makanan yang disediakan, seperti nasi goreng, bakmi jawa, mendoan dan lain-lain. …"
14;ChdDSUhNMG9nS0VJQ0FnSUNHMmRUNjZnRRAB;1361016;3 tahun lalu;4;Kalo sepi tidak ribut tempatnya adem, enak buat nyantai, di sini juga ada pilihan lain selain kopi di menunya dan ada makanan juga, tapi kalau untuk makan siang atau malam saya kurang tau ada atau tidak karena saya tidak melihat semua menu, …
14;ChdDSUhNMG9nS0VJQ0FnSUNxekxlTTN3RRAB;126178;3 tahun lalu;5;Tempat ngopi dengan suasana klasik,lokasi strategis dan nyaman.. Menu makanan beragam, harga sesuai dengan rasa
14;ChdDSUhNMG9nS0VJQ0FnSURzbXZIRXJBRRAB;4192325;5 tahun lalu;4;Tempatnya asik, interior Jawa banget. Ada area indoor dan outdoor. Untuk makanan berat mereka kolaborasi sama vendor sebelah kafe. Jadi kadang available kadang enggak. Free wifi juga. Yang unik disini bisa ambil paket foto dengan pakaian Jawa, makanya nama kafenya Bale Kopi dan Foto :)
14;ChdDSUhNMG9nS0VJQ0FnSUNDN3JDMzdnRRAB;3939;4 tahun lalu;5;Tempat ngopi sekaligus studio foto jadul. Kalau kamu mencari tempat foto jadul utk prewed, kenangan dgn teman-teman bertemakan masyarakat Jawa tempo dulu. Di sini juga rekomended selain studio sinten di tugu Jogja. Harga yang ditawarkan …
14;ChdDSUhNMG9nS0VJQ0FnSUMwMHRmQ25BRRAB;104732;5 tahun lalu;5;Suasana jawa yang terasa begitu kental, serasa berada di rumah sendiri. Saya bisa langsung berttmu dengan ownernya yang sangat humble dan ramah, serta rasa kopi nya yang mantap, juga teh pocinya yang melegenda... dijamin membuat betah berlama-lama di bale kopi
14;ChRDSUhNMG9nS0VJQ0FnSURNNE5KQhAB;4483;5 tahun lalu;5;Tempatnya nyaman untuk nongkrong maupun ngerjain tugas karena tersedia banyak colokan... WiFi juga tersedia dan lumayan cepet.. Untuk menunya sendiri harganya standart.. Untuk rasa minuman cukup oke.. untuk minuman taronya menurut saya …
15;ChZDSUhNMG9nS0VJQ0FnSUNab2J5MFh3EAE;11;setahun lalu;5;Kopi yg enak berkualitas dan Murah,Pelayanan dan tempatnya nyaman..
15;ChdDSUhNMG9nS0VJQ0FnSURkOU1iSHBnRRAB;4;setahun lalu;5;Tempatnya mudah dicari ,dan lattenya juara bgt menurutku enak ,dan penjualnya nice,apalagi bisa dianter klo pesen good deh
15;ChdDSUhNMG9nS0VJQ0FnSUNab2N6VnpnRRAB;3;setahun lalu;5;Kopi terbaik di jogja, hasil racikan barista x-restoran ternama di jogja… harga sangat terjangkau mahasiswa di jogja, komplit ada cemilan dan jualan frozen food juga, mantap suskses selalu Aneka kopi ???????????? …
15;ChdDSUhNMG9nS0VJQ0FnSUNaNF9fYTJRRRAB;15;setahun lalu;5;Pertama kali nyobain latte dan latte brown sugarnya Aneka Kopi Jogja. Walaupun murah tapi rasa kopinya gak Murahan. Sukses dan pertahankan kualitasnya ??. …
15;ChZDSUhNMG9nS0VJQ0FnSUNaa2JidmRREAE;3;setahun lalu;5;Enak semua minuman yg pernah aku beli di aneka kopi ini,jadi pengen beli terus,thanks ???? …
15;ChZDSUhNMG9nS0VJQ0FnSURoc09USEhBEAE;33;2 tahun lalu;5;"tempatnya nyaman, bakul ugal ugalan
mantabb sukes berkah selalu"
15;ChdDSUhNMG9nS0VJQ0FnSUNaXzl1OXBBRRAB;817;setahun lalu;5;Es coklat nya wajib di coba enak poll
15;ChdDSUhNMG9nS0VJQ0FnSURaNXI3WW13RRAB;268;setahun lalu;5;langganan ngopi tersantuyyy, fav latte ice
15;ChdDSUhNMG9nS0VJQ0FnSURoc0l5Tjl3RRAB;1;2 tahun lalu;5;harga pelajarr... pelayanan ramahhh
15;ChdDSUhNMG9nS0VJQ0FnSUNabWZXdHFnRRAB;54;setahun lalu;5;Asek buat nongkrong
16;ChdDSUhNMG9nS0VJQ0FnSURuNnFfRHd3RRAB;312;5 bulan lalu;5;"Yang Lagi cari kopi ini recommend banget gaess, kalian harus cobain kalo pas keJogja.
kopinya freshh dan murni
bisa reques giling juga."
16;ChZDSUhNMG9nS0VJQ0FnSURuNnYtRmJnEAE;9992;5 bulan lalu;5;"pusat kopi di pasar Beringharjo
penjualnya ramah dan bergairah"
16;ChZDSUhNMG9nS0VJQ0FnSURucnZQR2FBEAE;1;5 bulan lalu;5;"Produknya bisa dipercaya Insya Alloh HalalanToyibah
Monggo ini rekomended buat kalian
Disamping menyediakan kopi jg adanya produk jamu Herbal ..pokomen lengkap"
16;ChZDSUhNMG9nS0VJQ0FnSUNYNmZ1b1hREAE;1;4 bulan lalu;5;pelayanannya amat sangat bagus kualitas jangan di ragukan lagi pokok nya yakin gak bakal nyesel berlangganan kopi,madu dan berbagai macam herbal di sini.
16;ChZDSUhNMG9nS0VJQ0FnSUNYNmRIMmR3EAE;10191;4 bulan lalu;5;Kopinya lengkap banget, roastingny mantab & kualitasnya mampu bersaing dengan kopi kopi yg lain ... ???????????? …
16;ChZDSUhNMG9nS0VJQ0FnSURuamVMb1FREAE;3;5 bulan lalu;5;Alhamdulillah koppinya Beringharjo fresh, khasiatnya terasa. Jelas beda sama kopi sacetan....
16;ChZDSUhNMG9nS0VJQ0FnSUNYNmVuOVNREAE;32;4 bulan lalu;5;Kopinya mantap... pelayanan ramah .....?????? …
16;ChZDSUhNMG9nS0VJQ0FnSUNYNzdMd01REAE;11;4 bulan lalu;5;"Penjualnya ramah
Kopinya kopi pilihan
Kopi premium"
16;ChRDSUhNMG9nS0VJQ0FnSURudnVkZBAB;11;5 bulan lalu;5;"Memang weeeenaaak tenan,,semoga amanah dan lancar,,
brother"
16;ChdDSUhNMG9nS0VJQ0FnSUNYNmV1LWpnRRAB;2;4 bulan lalu;5;Kopi fresh murni layak dikonsumsi tiap hari.
17;ChdDSUhNMG9nS0VJQ0FnSUR2a28zemdRRRAB;43;2 bulan lalu;4;"Sedikit saran untuk mas karyawan / waitres nya bisa ditingkatkan lagi keramahannya serta lebih diperbaiki komunikasinya dgn pelanggan. Kaget lho waktu mau pesen lg, langsung dijawab lantang  ""nanti over budget dari paket lho"". Iyaaa saya …"
17;ChdDSUhNMG9nS0VJQ0FnSURyMnVqSHJRRRAB;53125;7 bulan lalu;5;Kesini krna pas ngerayain aniv sama suami. Lucu sekali view nya. Ada floaties flamingo boleh dipake sambil foto² grtis dan sepuasnya. Untuk makanan macem² mnrt ku rasanya enak dan porsinya juga ga pelit. Minumannya juga enak, pelayanannya baik servis makanannya juga cepat. Free wifi juga.
17;ChZDSUhNMG9nS0VJQ0FnSURieXZxT0V3EAE;26330;7 bulan lalu;5;Tempatnya sederhana namun cocok untuk kopdar sama temen². Menu kopinya juga bermacam-macam. Dari yang original sampai yang internasional. Dari yang panas sampe yang dingin. Sip lah pokoknya. Muantap wes. Joss!
17;ChdDSUhNMG9nS0VJQ0FnSUNPczVpMG13RRAB;54272;2 tahun lalu;5;Ya bagus nya buat ngopi lah..untuk acara2 trtentu sy rasa kurang yahoo sprti sy arisan kmren,,kami ber 12orang dan dsna ada 4org tamu lain sudah full.. kl yg d kolam renang lain lah.krna untuk fasilitas anak2 brenang dan kolamnya mmg cukup …
17;ChZDSUhNMG9nS0VJQ0FnSUNCcHR2VFNBEAE;416927;2 tahun lalu;4;Minumannya enak. Ga susah nyari kopi keluar dari kawasan hotel. Mana pemandangan duduknya deket kolam renang. Bikin tenang minum kopi sambil liatin air.
17;ChZDSUhNMG9nS0VJQ0FnSURXb1p1elFBEAE;1141030;2 tahun lalu;4;Bland coffee with another taste, parkir luas , bisa foto di kolam , tempat ngopi diteras depan kolam , rasa coffee avocado , strawberry, gula aren ,americano dll
17;ChdDSUhNMG9nS0VJQ0FnSUNLX2EyaTVBRRAB;3891142;3 tahun lalu;4;Tempatnya nyaman dan murah. Untuk kopinya juga enak. Tapi untuk makanan biasa saja
17;ChdDSUhNMG9nS0VJQ0FnSUQ2ZzhXYWp3RRAB;65306;3 tahun lalu;5;"Tempat ngopi dengan view kolam renang yang cantik
Selain ngopi dan nongki di sini kita bisa foto2 asyik dengan floaties unicornnya juga lho"
17;ChZDSUhNMG9nS0VJQ0FnSUNxazhuS1pBEAE;248436;3 tahun lalu;4;tempat ngopi di lingkungan penginapan daerah mangkuyudan. harga terjangkau (coffee starts from 15k, snacks starts from 10k) rasa sesuai harga
17;ChdDSUhNMG9nS0VJQ0FnSUNlbHNMOGhBRRAB;2671;2 tahun lalu;4;Bagus tempatnya nyaman bersih ramah yg jaga sayang datang nya malam jadi gabisa naik bebeknya
18;ChdDSUhNMG9nS0VJQ0FnSUM3bU9IZjBnRRAB;305967;6 bulan lalu;5;Salah satu cafe untuk nugas ternyaman. Meskipun berada di tengah kota, tapi lokasinya tidak riuh lalu lalang kendaraan. Kalau pagi ke siang pun cenderung sepi pengunjung, jadi semakin enak untuk kerja/nugas. …
18;ChZDSUhNMG9nS0VJQ0FnSUR4ek1yOU5REAE;131354;6 bulan lalu;5;Tempatnya terlihat kecil kalau dr luar. Tp begitu masuk, tempatnya nyaman, ruangannya ber ac. Pelayanannya ramah. Toiletnya bersih. Ada wastafel juga untuk cuci tangan.
18;ChZDSUhNMG9nS0VJQ0FnSURacHUtbEN3EAE;470511;setahun lalu;5;Tempat nyaman, pelayan baik, kopi enak dan menu makanan juga beragam. Overall recommended! …
18;ChdDSUhNMG9nS0VJQ0FnSUR2eXI3dS1RRRAB;190295;2 bulan lalu;4;Tempatnya adem banget ngga rame. Parkiran cukup buat 2 -3 mobil kayanya ya. Saran naik motor aja krn lokasi di jalur yang agak padat kl siang hari, kl malam aman sih ngga rame. …
18;ChdDSUhNMG9nS0VJQ0FnSUNveHZIMDFnRRAB;1450;6 tahun lalu;5;Tempat terfavorit untuk belajar atau sekedar nongkrong bareng teman. Suasananya seperti rumah sendiri karena pada jam-jam tertentu tidak begitu ramai. Ada sofa panjang di pojok dengan 3 meja, selebihnya kursi biasa. Atmosfir cukup nyaman. …
18;ChZDSUhNMG9nS0VJQ0FnSURRckttQ0R3EAE;3391733;6 tahun lalu;4;Lumayan untuk tempat nongkrong. Bagian dalam cukup cozy. Bagian luar kurang ditata dengan baik. Free mungkin, karena sebagian besar yg kesana bawa laptop. Tempatnya agak nyempil dan tulisan dari jalan tidak begitu terlihat. Harga makanan dan minuman standar kafe. Rasa makanan dan minuman lumayan. Pelayanan cepat.
18;ChZDSUhNMG9nS0VJQ0FnSURSaDVuUVBREAE;82132;setahun lalu;5;"Vietnam dripnya juaraakkk!!!
Salted egg nya enaaaakkkk.
Mbaknya ramah, tempatnya tenang, enak buat me time."
18;ChdDSUhNMG9nS0VJQ0FnSUNpN0lyQ3JnRRAB;26107;4 tahun lalu;5;Sudah biasa nongkrong di sini sejak namanya yg dulu bukan Phin sampai berubah jadi Phin udah menghabiskan banyak waktu buat kerjain skripsi, nongkrong dari siang sampai malam, bisa pilih berAC atau smoking area.. menunya juga masih ramah kantong.. ada paketan makanan n minuman juga.. wifi kenceng..
18;ChdDSUhNMG9nS0VJQ0FnSURpc2RUeDl3RRAB;84618;4 tahun lalu;5;Tempatnya enak buat nongkrong, makanannya pun enak2, best lah, khususnya untuk chicken salted egg, chicken blackpepper pun enak....mantul banget
18;ChdDSUhNMG9nS0VJQ0FnSURvNm9PdXl3RRAB;8181;5 tahun lalu;4;Tempatnya nyaman ada mainannya juga macam uno stacko, remi card dll. Untuk harga standar sih harga cafe. Minuman taronya enak banget soalnya ga terlalu manis dan ada rasa ubinya gitu. Tapi nasi gorengnya rasanya asin sama pedes dari peppernya aja sih ????? kurang enak intinya. …
18;ChZDSUhNMG9nS0VJQ0FnSUNBb05lN013EAE;715;6 tahun lalu;5;"Cozy banget, bersih & rapi.
Wifi kenceng.
Banyak pilihan menu yang super enak : …"
18;ChZDSUhNMG9nS0VJQ0FnSURNanMtSVh3EAE;272920;5 tahun lalu;5;"Tempat ngopi yang cozy menurut saya.
Tidak terlalu ramai dan harganya pas di kantong.
Menu andalannya vietnam drip. ????
Must try …"
18;ChZDSUhNMG9nS0VJQ0FnSUN4Z3ZQVGFBEAE;42;setahun lalu;1;"Tanggal 13 Mei jam 8 malam, mbak"" Kasir dengan diam""memvidiokan/mengambil foto saya dengan pacar saya yang sedang duduk di area outdoor, saya notice saat mbaknya mengarahkan kamera hpnya ke arah saya duduk, dan yang terlihat hanya tangan …"
18;ChdDSUhNMG9nS0VJQ0FnSUNac3NXNHJRRRAB;195537;setahun lalu;4;Tempatnya nyaman dan tenang. Vietnam dripnya mantap. Jam 9 malam sudah tutup, itu terlalu cepat menurut saya untuk cafe
18;ChZDSUhNMG9nS0VJQ0FnSUNLNC15ckZnEAE;124149;3 tahun lalu;5;berada di utara stasiun tugu yogyakarta, phin kopi vietnam ini tempatnya tenang, nyaman, ac nya dingin, enak buat ngademin sambil nunggu. ada wifi, ada colokan, ada toilet juga. penjualnya ramah ramah, murah senyum, gercep. kopinya juga …
18;ChdDSUhNMG9nS0VJQ0FnSUNDNUxiT2lBRRAB;165561;3 tahun lalu;4;Tempatnya adem, karena ga terlalu suka kopi jadi buatku lumayan. Camilannya enak buat ngilangin rasa pait kopi
18;ChdDSUhNMG9nS0VJQ0FnSURKX1BMSXpnRRAB;101170;setahun lalu;5;"Lokasinya ga jauh dr tugu Jogja
Tempatnya lumayan nyaman
Harganya juga masih ramah dikantong"
18;ChdDSUhNMG9nS0VJQ0FnSURPak51WHhRRRAB;32;2 tahun lalu;5;Dari dulu sampe sekarang cuma ini tempat yang paling enak untuk belajar menurutku. Less bising, ada colokannya, adem.
18;ChZDSUhNMG9nS0VJQ0FnSURfaXRxZlhREAE;2201506;sebulan lalu;5;Popcorn chickennya enak
18;ChdDSUhNMG9nS0VJQ0FnSUR4MGVINzVnRRAB;23691;setahun lalu;5;Ini matchanya enak banget, pecinta matcha harus cobain sih, tempat juga enak, pelayannya ramah, mantaplah
18;ChdDSUhNMG9nS0VJQ0FnSUNveFpUQml3RRAB;239358;6 tahun lalu;5;Minumannya enak, harganya standar. tempatnya nyaman banget buat nugas atau sekedar ngobrol. Cuman sayangnya wifinya naik turun dan tutupnya terlalu cepet.. but overall cukup recommended untuk dicoba
18;ChdDSUhNMG9nS0VJQ0FnSURkdmNXa3BnRRAB;3561023;setahun lalu;4;Kopinya enak, tempat nya dingin, bersih
18;ChdDSUhNMG9nS0VJQ0FnSUR4MGZUVzV3RRAB;354312;setahun lalu;3;"pesen Rhum latte:
* rhum terlalu kuat
*rikues less sugar tp masi terasa manis"
18;ChdDSUhNMG9nS0VJQ0FnSURDMzVMY2lRRRAB;369582;4 tahun lalu;4;Suasana tenang, tidak terlalu ramai.  Bisa baca buku dan ada permainan kecil
18;ChZDSUhNMG9nS0VJQ0FnSUN3NjczbWZBEAE;820;6 tahun lalu;5;Cafe nya asyik, menu nya enak2. yang belum coba, wajib coba. ?? …
18;ChdDSUhNMG9nS0VJQ0FnSURnOE9HZTdBRRAB;79107;6 tahun lalu;3;Yang mau wifi modal es teh boleh deh.
18;ChZDSUhNMG9nS0VJQ0FnSURTdzRlRWJREAE;6430;4 tahun lalu;5;Tempat nya nyaman dan bersih serta mba nya ramah.
18;ChdDSUhNMG9nS0VJQ0FnSUM1OHY2NXR3RRAB;1321047;setahun lalu;4;Spesial kopi ala Vietnam ?? kalau ke sini pilih di ruangan dalam aja ademm ??, …
18;ChZDSUhNMG9nS0VJQ0FnSUNPbk9HTEF3EAE;2;2 tahun lalu;2;Saya sering datang kesini sebab dekat dari rumah dan makanannya enak. Biasanya saya dtg utk meeting online atau webinar karena disini mbak nya baik kalau ada yg webinar musik dikecilkan. Namun hari ini 4juni saya sangat kecewa. Tidak …
18;ChdDSUhNMG9nS0VJQ0FnSUR1NkplWmtBRRAB;27433;setahun lalu;5;Kesini biasanya untuk kerja sambil nungguin anak sekolah. Cukup nyaman menurutku, bisa buat meeting online juga, tinggal bilang sama mbaknya aja minta suara musiknya dikecilkan. …
18;ChdDSUhNMG9nS0VJQ0FnSUNWbU12OG93RRAB;156629;setahun lalu;3;Cuma pesen iced cappucino, klepon latte dan snacks di sini. Cappucino nya manis, ternyata dikasih gula. Saran aja sebaiknya gula terpisah, harusnya cappucino served sugarless.
18;ChZDSUhNMG9nS0VJQ0FnSUQycGFmTEhnEAE;340629;setahun lalu;4;Tempat enak untuk ngopi dan mencari inspirasi
18;ChdDSUhNMG9nS0VJQ0FnSUR1LUx2U3l3RRAB;270274;2 tahun lalu;5;Kafe nylempit di jl bumijo... Ga tll mahal.. Kenyang.. Salted egg nya lumayan.. Black pepper ya juga enak. coklat jadul nya nyoklat bgt.. Kroso bgt coklat nya... Tempat nya cozy.. Nyaman bt nugas... Mbak nya ramah.. Oiya masak nya ga lama... Jd tenang aja kl laper.. Cepet mateng kok...
18;ChZDSUhNMG9nS0VJQ0FnSURwLTlQNUhBEAE;193;setahun lalu;5;Tempatnya cozy cocok buat ngumpul santai atau ngerjain tugas, pelayanan ramah rasa dan harga ok bgt ???? …
18;ChZDSUhNMG9nS0VJQ0FnSURtamVfUkh3EAE;2514;3 tahun lalu;5;Salah satu rekomendasi tempat ngopi yang cukup cozy, ga begitu rame banget. Jadi cocok kalau mau baca buku / ngerjain tugas. …
18;ChdDSUhNMG9nS0VJQ0FnSUQyaW9IenRnRRAB;265;2 tahun lalu;4;Tempatnya enak, cozy, dan tenang karena jalanan depan agak sepi. Menu makan/minum cukup terjangkau. Sayang koneksi wifinya kurang stabil, tapi selebihnya oke.
18;ChRDSUhNMG9nS0VJQ0FnSUNTOE0wWRAB;2422;4 tahun lalu;5;Chicken salted eggnya best banget sih
18;ChdDSUhNMG9nS0VJQ0FnSURjNTZEdHZBRRAB;2;4 tahun lalu;3;Nyesel dan kecewa ama roti bakarnya. Kukira istimewa ky dcafe2. Tnyta ,, ga worth it bget dg hrga sgitu.. cm roti diiris tpis dioles mntega dbakar dkasi toping bysa bget. Ky qt nyiapin roti utk anak2. Mnding beli roti bakar 13 rb bs buat …
18;ChZDSUhNMG9nS0VJQ0FnSUNJcjdLNUZBEAE;16151;6 tahun lalu;1;Lama banget penyajiannya .. paraahhh ....
18;ChZDSUhNMG9nS0VJQ0FnSURVMkxmeUdREAE;1812;5 tahun lalu;5;Nyaman, pelayanannya bagus, enak semua
19;ChdDSUhNMG9nS0VJQ0FnSURubzVPMDJBRRAB;98187;5 bulan lalu;4;coffee street yang masi enak tempatnya ga terlalh crowded nih, kesini kemarin nyobain avocado coffee nya enak dan kopi susu nya juga oke. buat snacknya kemarin nyobain mie sama otak otaknyaa ternyata otak otaknya enaaakkk. tapi kurangnya di service dari mas sm mba nya jutek bgt :(
19;ChdDSUhNMG9nS0VJQ0FnSUQ3M2JMNzZRRRAB;41;6 bulan lalu;5;street coffe yg asik, jujur spotnya nyaman bgt ga terlalu rame kek pasar, jadi bener” syahduu buat nongki malem deeptalk, semua menunya murahhh!! kopinya enak (baru coba 1) next bakal kesini lagi buat coba menu yang lain, karna tempatnya nyamann sekali
19;ChZDSUhNMG9nS0VJQ0FnSUNuOS1tSUxBEAE;53;5 bulan lalu;5;harganya murah, makanan miniumannya enak worh it banget…. kalian harus nyobain
19;ChdDSUhNMG9nS0VJQ0FnSUQ3M1o3Nml3RRAB;620;6 bulan lalu;5;Suasana enak... Nyaman.. Tempat nongkrong asyik... Harga terjangkau... Kebanyakan anak muda... Bagus... Enak pokoknya
19;ChZDSUhNMG9nS0VJQ0FnSUNiZ2RHd1J3EAE;21;7 bulan lalu;5;enak bangett tempatnya menn, ajak temen seru si ini, apalgi kasirnyaa?? …
19;ChdDSUhNMG9nS0VJQ0FnSUNiZ2JtU3lnRRAB;2;4 bulan lalu;5;murah banget makanannya, svarna kopinya recomended banget, wajib nyobain ke sini si banyak spot instagramable
19;ChdDSUhNMG9nS0VJQ0FnSUQ3dlpuZHZ3RRAB;1;6 bulan lalu;5;Makanan,tempat, suasana, layanan  luar biasa mantap pokoknya di sini terbaik ?? …
19;ChZDSUhNMG9nS0VJQ0FnSUQ3M2QySVlnEAE;2;6 bulan lalu;5;Tempatnya cozy banget, merakyat banget buat kantong mahasiswaaa???????? …
19;ChdDSUhNMG9nS0VJQ0FnSUQ3M2YzcWt3RRAB;71;6 bulan lalu;5;Rekomended nihh buat slow living, cookies and creamnya juaraa
19;ChdDSUhNMG9nS0VJQ0FnSUQ3M2YyLXpnRRAB;77;6 bulan lalu;5;suasananya enak harga makanan dan minuman murah
20;ChdDSUhNMG9nS0VJQ0FnTUNRdWM3RXR3RRAB;89177;5 hari lalu;5;"F&B
Menunya enak dan menarik.
Top rekomendasi untuk nyante dan chill dengan menyantap makanan yang memuaskan. …"
20;ChdDSUhNMG9nS0VJQ0FnTURBOVBhWW53RRAB;3329;sebulan lalu;5;Cafe yang punya main course paling enak di Jogja menurut saya, Favorit banget sama butter rice saikoro dabu dabu nya. Kadang sengaja cuma buat sekedar makan siang aja ke cafe ini. Se enak itu sampe recook sendiri dirumah.
20;ChZDSUhNMG9nS0VJQ0FnSUNmNTdqbE5BEAE;183767;2 bulan lalu;5;"Yang menarik dr cafe ini buat saya adalah pilihan kopi single origin yang cukup banyak, vatiatif, dan terdapat sample untuk Kita cium aromanya.
Buka pukul 07.00 menjadi kelebihan juga untuk cafe ini, bisa menjadi pilihan …"
20;ChZDSUhNMG9nS0VJQ0FnSUNYdjhEekZnEAE;4211880;4 bulan lalu;4;Lumayan buat ngerjain tugas, diskusi bareng temen atau sekedar minum kopi/teh. Tidak terlalu ramai. Harga relatif standar lah. Ada mushola kecil di dalam.
20;ChdDSUhNMG9nS0VJQ0FnSURfcjhlZmhRRRAB;70130;sebulan lalu;5;Tempatnya nyaman bersih, jika parkir motor penuh nanti diarahin sama petugas parkirnya, ac dingin, Wifi-nya lancar, kamar mandi bersih dan ada 2 khusus laki-laki dan perempuan, ada tempat untuk sholatnya, cocok untuk belajar bagian meja yang lebar
20;ChZDSUhNMG9nS0VJQ0FnSUNQeU1YcFJ3EAE;345473;3 bulan lalu;3;"Tempatnya adeeem
Aku nyoba ini (yg ada difoto)
Cilok naik kelas.kejunya panas tp ciloknya adem.panasnya gak merata??
Sambel cocolnya Spring roll nya kurang banyak?? …"
20;ChdDSUhNMG9nS0VJQ0FnSUN2NktEMjh3RRAB;44;3 bulan lalu;3;Hari Sabtu tepatnya tanggal 7 Desember 2024 sekitar jam 8 malam saya bersama kakak saya mengunjungi Tetra Cafe. …
20;ChdDSUhNMG9nS0VJQ0FnSUQzb01ua29RRRAB;21284;4 bulan lalu;4;"First Experience and Honest Review

Coba mampir kesini karena penasaran. Untuk minuman aku pesen americano dan …"
20;ChdDSUhNMG9nS0VJQ0FnSUNYNnNLWi13RRAB;48195;4 bulan lalu;5;"Kopinya cocok dengan selera..pas kesna sore-sore, jadi belum terlalu rame, enak buat ngobrol..ada indoor dan outdoor di belakang juga samping..
Buat nugas juga masih nyaman, apalagi klo duduk di dalam.. …"
20;ChZDSUhNMG9nS0VJQ0FnSURiNGNqclZREAE;7787862;7 bulan lalu;4;Mampir ke cabang pertama @tetracoffee_  yang berlokasi di daerah Sagan, Yogyakarta. Tempat yang nyaman dan cukup spacious bernuansa raw industrialism, ada indoor dan outdoor area yang cukup sejuk dan tenang. Taste kopinya sudah terjamin nikmat, banyak pilihan espresso based dan manual brew dengan beans terbaik dari @hayaticoffee.
21;ChdDSUhNMG9nS0VJQ0FnTUNBc0tiOTJBRRAB;44276;sebulan lalu;5;"Salah satu cafe rekomen di dalem Plaza Malioboro!

Tempatnya luas dan banyak pilihan view, mau yg mall indoor atau bisa juga view …"
